0.351981,-2.582695,-2.718994,1.299726,0.591269,0.46609
0.524963,-1.116484,-2.252819,0.865596,0.077238,1.321033
0.166454,2.295455,-0.835321,0.727101,-0.292971,1.789786
1.475275,4.914747,0.859659,0.69514,0.218397,0.548655
-0.689696,4.033065,0.109259,0.271664,0.284981,-0.191763
-0.43609,3.227962,-0.131619,1.821747,-0.274327,-1.142587
0.520123,-0.173106,2.063172,1.073339,-0.838962,-1.781796
0.426016,-2.884886,2.8125,0.615239,-0.199753,-1.259775
-0.366403,0.331289,-0.817845,-0.167792,-0.093218,0.157139
-0.366403,0.331289,-0.817845,-0.167792,-0.093218,0.157139
0.12683,1.060159,0.285714,0.170456,-0.117188,0.719111
0.12683,1.060159,0.285714,0.170456,-0.117188,0.719111
-0.284847,1.197939,-0.166016,-0.149149,-0.00799,0.47408
0.301496,1.417718,-0.467685,-0.021307,0.071911,0.005327
0.218163,1.152927,-0.161799,-0.300961,0.069248,-0.202416
-0.292671,0.414878,-0.609715,0.018644,-0.042614,-0.388852
-0.177331,-0.415656,0.346345,0.063921,-0.021307,-0.519358
-0.372362,-1.102248,0.589402,0.143822,0.013317,-0.322268
-0.119532,-1.235746,0.475347,0.077238,0.066584,-0.00799
-0.309108,-0.587243,0.069902,-0.005327,0.063921,0.444783
-0.098715,0.321884,0.037923,0.231713,0.047941,0.540665
-0.253626,0.733612,-0.070319,0.146486,-0.037287,0.444783
0.19544,1.229554,0.083644,0.053267,-0.045277,0.306288
0.137736,1.2836,0.155538,0.074574,-0.066584,0.021307
0.01241,1.053636,0.117521,-0.082565,-0.02397,-0.20508
-0.123559,0.549634,0.121111,-0.189099,0.002663,-0.367545
-0.168771,-0.092582,0.267468,-0.055931,-0.02397,-0.522021
-0.43508,-0.894304,0.416207,0.042614,0.01598,-0.503377
-0.39205,-1.222482,0.185712,-0.029297,0.093218,-0.202416
-0.196891,-1.076911,-0.047664,0.055931,0.063921,0.189099
-0.03124,-0.298636,-0.04597,0.074574,-0.00799,0.532675
0.016945,0.629479,-0.114613,-0.018644,-0.037287,0.676497
-0.173453,1.238335,0.072075,0.103872,-0.106535,0.335585
0.125829,1.124538,0.160516,0.082565,-0.055931,0.061258
0.096863,0.97266,0.293118,-0.010653,-0.093218,-0.106535
-0.133159,0.627533,0.242445,-0.130505,-0.013317,-0.338248
-0.048162,0.006255,0.306439,-0.045277,0.034624,-0.532675
-0.178364,-0.548945,0.198857,-0.095881,0.079901,-0.506041
-0.3537,-1.148505,0.135138,0.066584,0.119852,-0.343575
-0.303203,-1.041668,-0.066691,0.135832,0.095881,0.074574
-0.303203,-1.041668,-0.066691,0.135832,0.095881,0.074574
0.006327,0.28492,-0.286571,0.226387,-0.066584,0.548655
0.006327,0.28492,-0.286571,0.226387,-0.066584,0.548655
-0.103312,1.391694,0.067586,0.098545,-0.133169,0.255684
-0.103312,1.391694,0.067586,0.098545,-0.133169,0.255684
-0.221936,0.803586,0.262689,-0.202416,-0.00799,-0.4581
-0.221936,0.803586,0.262689,-0.202416,-0.00799,-0.4581
-0.094401,-0.050441,0.342507,-0.085228,0.021307,-0.657853
-0.021901,-1.166978,0.210616,-0.074574,0.103872,-0.532675
0.006428,-1.250409,-0.031966,-0.042614,0.114525,-0.101208
-0.199287,-0.887501,-0.200876,0.00799,0.066584,0.282318
0.059197,0.072715,-0.170489,0.141159,-0.037287,0.561972
-0.05076,0.850482,-0.141175,0.19709,-0.101208,0.559308
-0.032912,1.375373,-0.017334,0.109198,-0.093218,0.362219
-0.066026,1.37998,0.082992,-0.042614,-0.063921,0.079901
0.076984,0.977268,0.139652,-0.098545,0.010653,-0.335585
-0.15242,0.347523,0.110766,-0.098545,0.063921,-0.569962
-0.394491,-0.491,0.13725,-0.146486,0.090555,-0.641873
-0.077032,-1.395445,0.133541,-0.055931,0.114525,-0.545991
-0.248405,-1.438119,-0.081756,-0.090555,0.101208,0.141159
-0.045725,-0.652863,-0.11722,0.22106,0.055931,0.455437
0.159517,0.34705,-0.194485,0.22905,0.0,0.684487
0.011585,1.055425,-0.268052,0.247694,-0.063921,0.615239
-0.09814,1.668361,-0.081988,0.103872,-0.087891,0.316941
-0.161494,1.492637,-0.029368,-0.103872,-0.061258,-0.138495
-0.081526,0.740399,0.048999,-0.207743,-0.034624,-0.538001
-0.073712,-0.167035,0.281624,-0.109198,0.0,-0.719111
-0.147681,-1.131613,0.231846,-0.114525,0.095881,-0.535338
-0.265262,-1.375535,0.046533,-0.082565,0.103872,-0.050604
-0.234875,-0.928912,-0.183919,0.021307,0.053267,0.303624
-0.073357,-0.218665,-0.255391,0.170456,-0.021307,0.527348
-0.073357,-0.218665,-0.255391,0.170456,-0.021307,0.527348
-0.099559,1.276973,-0.047031,0.117188,-0.090555,0.404833
-0.194572,1.428017,-0.039623,-0.085228,-0.063921,0.149149
-0.261374,0.985523,0.121794,-0.178446,-0.021307,-0.311615
-0.261374,0.985523,0.121794,-0.178446,-0.021307,-0.311615
-0.139657,0.180426,0.221272,-0.191763,0.021307,-0.591269
-0.083802,-0.605175,0.188284,-0.194426,0.085228,-0.580615
-0.148824,-1.184804,0.008547,-0.122515,0.095881,-0.255684
-0.194251,-1.03992,-0.155777,-0.063921,0.087891,0.101208
-0.179176,-0.401938,-0.215888,0.034624,0.005327,0.490061
-0.23457,0.516353,-0.291117,0.127842,-0.098545,0.508704
-0.109022,0.952842,-0.025623,0.263674,-0.162466,0.300961
0.049564,1.171947,0.171408,0.021307,-0.095881,0.066584
-0.069088,0.920284,0.087181,-0.20508,-0.034624,-0.149149
-0.329693,0.247644,0.185178,-0.19709,-0.018644,-0.404833
-0.025742,-0.322603,0.361372,0.005327,0.074574,-0.535338
-0.184951,-1.017856,0.006819,-0.133169,0.122515,-0.292971
-0.164648,-1.078731,-0.116598,0.01598,0.087891,-0.055931
-0.135201,-0.695493,-0.127073,0.117188,0.055931,0.255684
-0.135201,-0.695493,-0.127073,0.117188,0.055931,0.255684
-0.143193,0.801476,-0.135955,0.210406,-0.077238,0.452773
-0.154377,1.185193,-0.124948,0.085228,-0.077238,0.24503
-0.284174,1.010912,-0.114138,0.053267,-0.045277,-0.095881
-0.15235,0.625526,0.146866,0.135832,-0.058594,-0.399506
-0.085028,0.113258,0.350395,-0.090555,-0.055931,-0.468754
-0.229593,-0.655822,0.268897,-0.178446,0.039951,-0.415486
-0.203063,-1.116147,0.220174,0.050604,0.058594,-0.26101
0.05362,-0.993245,0.073072,0.135832,0.093218,0.103872
0.05362,-0.993245,0.073072,0.135832,0.093218,0.103872
-0.255752,0.502013,-0.206722,0.207743,0.026634,0.567298
-0.255752,0.502013,-0.206722,0.207743,0.026634,0.567298
-0.04259,1.214616,-0.271332,0.00799,-0.018644,0.167792
-0.219388,1.121405,-0.182135,-0.101208,-0.079901,-0.125179
-0.219388,1.121405,-0.182135,-0.101208,-0.079901,-0.125179
-0.162921,-0.070385,0.244703,-0.234377,-0.074574,-0.503377
-0.162921,-0.070385,0.244703,-0.234377,-0.074574,-0.503377
-0.208225,-0.871569,0.426556,0.02397,-0.018644,-0.476744
-0.647511,-0.111979,-0.739682,0.202416,0.165129,0.074574
-0.647511,-0.111979,-0.739682,0.202416,0.165129,0.074574
-0.156391,-0.159968,0.441646,-0.615239,0.00799,0.127842
-0.821278,-2.562588,0.269299,0.122515,-0.173119,0.407496
0.155385,-2.037382,-0.658101,0.319605,-0.332922,0.793685
0.788476,-1.041242,-0.812935,1.086656,-0.316941,1.065349
0.837563,-0.199299,0.016276,0.657853,-0.159802,1.699232
0.837563,-0.199299,0.016276,0.657853,-0.159802,1.699232
1.465082,4.169788,-0.378532,-0.447447,0.506041,0.751071
1.972396,4.275059,-0.114252,-0.061258,0.468754,-0.380862
0.031506,4.266666,0.127407,0.074574,0.271664,-1.259775
0.465655,1.758814,0.205699,-0.066584,-0.159802,-1.914965
1.080424,-1.858459,1.005594,0.114525,-0.114525,-2.333114
-0.055573,-5.35043,1.47089,-0.223723,-0.074574,-1.515459
-0.055573,-5.35043,1.47089,-0.223723,-0.074574,-1.515459
-0.99305,-5.852324,0.998772,-0.127842,0.098545,-0.487397
-0.236076,-5.239586,-0.366577,0.074574,0.175783,0.527348
2.589749,-2.109108,-0.553893,0.732428,0.077238,2.082757
4.350516,1.073849,-1.294874,0.657853,-0.311615,3.201374
3.56564,5.015169,-1.955319,0.913537,0.479407,2.74061
0.858249,6.082516,-1.770589,-1.091983,-0.181109,1.909638
-0.238879,7.29166,0.183727,0.026634,-0.24503,0.644536
0.940568,6.869672,0.614547,0.175783,0.034624,-1.14525
6.107978,1.700055,0.047871,-0.133169,0.154476,-3.13479
2.474194,-0.608278,-0.25617,-0.607249,0.255684,-2.753927
0.822024,-3.294899,-0.137921,-1.339676,0.292971,-2.159995
-0.484125,-6.154557,-0.352378,-0.88424,0.183773,-1.715212
-0.955225,-6.763671,0.52802,0.165129,-0.093218,-0.583279
0.375483,-4.484367,0.131141,0.292971,-0.133169,0.88424
3.938551,-2.859764,-1.441207,0.964141,-0.223723,2.008183
3.155385,0.202146,-1.034285,1.805767,-0.292971,2.668699
4.265726,2.860693,-1.514296,0.817655,-0.388852,3.262631
1.904453,5.858443,-1.982638,0.069248,0.516694,2.136025
-0.230096,6.905451,-1.499664,-1.014745,0.093218,0.902883
0.869032,6.756876,-0.310111,0.764388,-0.02397,-1.203844
5.036377,5.147969,-0.801309,0.082565,0.186436,-2.799205
4.51992,-0.545046,-0.356185,-0.599259,0.239704,-3.987069
3.811814,-3.097156,-0.057326,-0.431466,0.034624,-3.273285
1.977992,-6.509284,0.341333,-1.321033,-0.061258,-2.407689
-1.111164,-8.117927,0.973709,0.146486,-0.154476,-0.575289
-0.426891,-7.593039,0.280142,0.125179,0.087891,0.921527
2.252027,-5.089964,-0.990874,0.250357,-0.364882,2.389045
7.581589,1.31721,-1.09286,1.720539,-0.410159,3.816613
4.354512,4.877759,-1.623583,1.118617,-0.01598,3.62485
2.353241,7.284457,-2.255687,0.852279,0.215733,2.114718
2.353241,7.284457,-2.255687,0.852279,0.215733,2.114718
0.100461,5.208993,-1.644396,-0.743081,-0.21307,-1.1053
0.100461,5.208993,-1.644396,-0.743081,-0.21307,-1.1053
1.385485,1.855877,0.420051,-0.047941,0.021307,-2.042807
2.550327,-0.381092,-0.104085,-1.158567,0.207743,-1.957579
1.201694,-1.394565,0.155903,-1.102636,0.463427,-1.704558
-0.348115,-2.607892,-0.338332,-0.897557,0.431466,-1.331686
-0.712949,-3.224026,0.579168,-0.388852,0.298298,-1.038715
-1.107348,-3.813803,0.323009,-0.047941,-0.119852,-0.22905
-0.951753,-2.907971,0.214851,0.284981,-0.095881,0.351565
-0.118282,-1.740901,-0.25919,0.615239,-0.492724,1.076003
2.931057,-1.483471,-0.570118,0.577952,-0.380862,1.302389
1.844184,1.693611,-0.632698,1.033389,-0.561972,1.733856
2.208016,4.516392,-0.960651,1.185201,-0.037287,1.331686
0.064951,5.186828,-0.980922,-0.351565,0.242367,0.583279
0.121177,3.805106,-0.952668,0.037287,0.055931,-0.44212
0.591508,2.595059,-0.498243,-0.282318,0.146486,-1.030725
1.603709,0.808495,-0.315307,-0.569962,0.282318,-1.384954
1.083258,-0.542498,0.35659,-0.857606,0.258347,-1.547419
0.356899,-2.640677,0.244752,-0.519358,0.332922,-1.523449
0.356899,-2.640677,0.244752,-0.519358,0.332922,-1.523449
-0.919128,-5.041083,0.268182,-0.117188,0.053267,-0.332922
-0.469703,-2.221125,0.27311,0.412823,-0.290308,0.918864
-0.705623,-0.292643,0.002576,0.415486,-0.396843,1.251785
2.131406,-0.002933,-0.609548,0.88424,-0.287644,1.12128
1.153397,0.568069,-0.552466,0.596595,-0.567298,1.443548
1.656241,1.860321,-0.469794,0.881576,-0.522021,1.345003
0.153462,3.394431,-0.612104,-0.181109,0.165129,0.628556
-0.517368,3.658947,-0.682009,-0.540665,0.258347,0.03196
0.452125,2.639916,-0.483767,-0.404833,0.311615,-0.857606
0.452125,2.639916,-0.483767,-0.404833,0.311615,-0.857606
0.296718,-1.340784,-0.488647,-0.807002,0.631219,-1.491489
0.296718,-1.340784,-0.488647,-0.807002,0.631219,-1.491489
-0.740987,-3.587731,0.089234,-0.583279,0.194426,-0.519358
-0.844143,-3.556764,0.093265,0.199753,-0.03196,-0.018644
-0.844143,-3.556764,0.093265,0.199753,-0.03196,-0.018644
-0.537643,-2.235907,0.517716,0.631219,-0.340912,0.820319
0.009528,-0.367289,-0.23476,0.490061,-0.298298,1.09731
1.275325,0.535015,-0.87282,0.87625,-0.348902,1.09731
0.517498,1.497876,-0.764919,0.721774,-0.66318,1.33435
1.025376,3.361449,-0.658335,0.452773,-0.055931,0.791022
0.168334,3.509057,-0.866174,-0.367545,-0.207743,0.210406
-0.028193,3.39878,0.365506,0.170456,-0.226387,-0.479407
1.122655,2.102357,0.578391,-0.615239,0.306288,-1.123943
2.213753,0.123979,-0.131072,-0.974794,0.724437,-1.57938
0.414246,-1.479541,-0.210106,-0.410159,0.820319,-1.80843
0.387208,-3.986257,-0.41234,-0.19709,0.644536,-1.57139
-0.807649,-5.272739,-0.80186,-0.269001,0.388852,-0.543328
-1.075194,-4.38263,-1.019784,0.524684,-0.159802,0.423476
-0.527667,-2.680139,-0.885421,0.862933,-0.48207,1.15324
2.955047,-0.312267,-1.101002,0.897557,-0.828309,1.877678
1.763218,1.940304,-0.86432,0.700467,-0.921527,1.938935
2.393665,3.873044,-0.650505,0.93218,-0.711121,1.60335
0.507058,4.878553,-0.027739,0.037287,-0.282318,0.676497
-0.208094,4.009547,0.090067,0.005327,0.0,-0.343575
0.052231,-0.730486,-0.518104,-0.159802,-0.045277,-0.029297
0.052231,-0.730486,-0.518104,-0.159802,-0.045277,-0.029297
-0.548047,0.707006,-1.17943,-0.239704,0.02397,0.298298
-0.012414,0.191957,-0.792904,-0.101208,0.20508,0.119852
1.011521,-0.936402,-0.974097,-0.013317,0.191763,0.101208
-0.484169,-1.22424,0.295685,0.396843,-0.338248,0.516694
-1.27686,-3.12289,-0.202464,1.299726,-0.761725,0.700467
1.011774,-1.979156,-1.898568,2.868452,-1.193191,1.094646
1.829868,-2.56745,-1.179886,4.53306,-1.914965,2.543521
2.120556,-4.064626,-0.084766,4.442505,-2.0215,3.217354
2.120556,-4.064626,-0.084766,4.442505,-2.0215,3.217354
-0.135867,1.352137,-5.945134,3.590226,-0.820319,2.346431
-0.135867,1.352137,-5.945134,3.590226,-0.820319,2.346431
17.191116,9.78925,7.910649,2.322461,-6.266916,-15.764503
2.801915,-9.065123,-2.759228,2.010846,1.302389,2.271857
0.790672,-5.63151,-1.705687,-1.693905,-0.921527,1.739182
0.790672,-5.63151,-1.705687,-1.693905,-0.921527,1.739182
1.720672,0.476348,2.208364,-1.217161,0.0,1.643301
-0.748353,0.529138,-2.650019,-4.016366,1.789786,0.535338
-0.184469,1.008486,-1.038112,-2.210599,2.444976,-0.48207
-0.01151,0.71012,-2.712547,-3.068205,2.91373,-1.068012
-0.371224,-4.425037,-1.189282,-3.435751,3.936465,-1.219825
-0.480371,2.079816,-2.678535,-2.383719,4.519743,1.648628
